id,date,client_id,item_id,item_name,quantity,unit_price,tax_percentage,total_product,total
498,2024-12-24,888,2513,TAMALDOG,3.0,9524.0,5.0,28572.0,85001.0
498,2024-12-24,888,1408,GALLETA POLLO Y ZANAHORIA 150 GR,3.0,9523.809524,5.0,28571.428572,85001.0
497,2024-12-24,888,1172,ARNES DE CAMINATA BRUNO S N01,1.0,41933.0,19.0,41933.0,49900.0
496,2024-12-24,1014,455,MUNGOS DISPLAY SURTIDO 50 G,1.0,2798.0,5.0,2798.0,317247.0
496,2024-12-24,1014,2366,CORBATIN M - MEOW DESIGN,1.0,25375.0,19.0,25375.0,317247.0
496,2024-12-24,1014,1256,ARNES CAMINATA BRUNO S 9I6,1.0,41933.0,19.0,41933.0,317247.0
496,2024-12-24,1014,167,KONG PERRO CAUCHO PUPPY PORTAPASABOCAS SMALL,1.0,25919.0,19.0,25919.0,317247.0
496,2024-12-24,1014,2131,PLACA IDENT CORAZON GRANDE ALUMINIO MORADO BASIC,1.0,29412.0,19.0,29412.0,317247.0
496,2024-12-24,1014,2090,PLACA IDENT CORAZON PEQUEÑO ALUMINIO AZUL BASIC,1.0,21008.0,19.0,21008.0,317247.0
496,2024-12-24,1014,1957,COMEDERO GLAM VIOLETA M,1.0,17193.0,19.0,17193.0,317247.0
496,2024-12-24,1014,1956,COMEDERO GLAM AZUL M,1.0,17193.0,19.0,17193.0,317247.0
496,2024-12-24,1014,1451,"COSTILLA DE RES 5"" UNIDAD",1.0,2476.0,5.0,2476.0,317247.0
496,2024-12-24,1014,2411,PAQUETE MOÑOS GRANDES - SRTA EVA,1.0,14580.0,19.0,14580.0,317247.0
496,2024-12-24,1014,251,ARENERA BOX,1.0,69328.0,19.0,69328.0,317247.0
495,2024-12-24,888,1424,HUESO MINIFEMUR DE CERDO X UNID,1.0,3476.0,5.0,3476.0,50295.0
495,2024-12-24,888,1408,GALLETA POLLO Y ZANAHORIA 150 GR,1.0,9523.809524,5.0,9523.809524,50295.0
495,2024-12-24,888,1407,GALLETAS MIXTAS 150 GR DOWOLF,1.0,9523.809524,5.0,9523.809524,50295.0
495,2024-12-24,888,2584,JUGUETES DE FELPA FORMA DE COMIDA,1.0,4201.680672,19.0,4201.680672,50295.0
495,2024-12-24,888,1470,MUNGOS CACHORROS X 200 GR,1.0,11091.0,5.0,11091.0,50295.0
495,2024-12-24,888,2583,JUGUETES DE FELPA COMIDA,2.0,4201.680672,19.0,8403.361344,50295.0
494,2024-12-24,1013,185,KONG PERRO SPORTS BALLS PELOTA XS X3,1.0,17422.0,19.0,17422.0,64167.0
494,2024-12-24,1013,1010,JUG VINILO MAPACHE,1.0,6500.0,19.0,6500.0,64167.0
494,2024-12-24,1013,2435,GORRA BASICA NARANJA S,1.0,30000.0,19.0,30000.0,64167.0
493,2024-12-24,888,2485,CAMISILLA TIBURORES AZUL Y GRIS S,1.0,31092.0,19.0,31092.0,36999.0
492,2024-12-24,888,1408,GALLETA POLLO Y ZANAHORIA 150 GR,2.0,9523.809524,5.0,19047.619048,50000.0
492,2024-12-24,888,2513,TAMALDOG,2.0,9524.0,5.0,19048.0,50000.0
492,2024-12-24,888,2583,JUGUETES DE FELPA COMIDA,2.0,4201.680672,19.0,8403.361344,50000.0
491,2024-12-24,888,2361,ESPECIAL XLIBRA,1.0,11428.571429,5.0,11428.571429,37000.0
491,2024-12-24,888,2513,TAMALDOG,1.0,9524.0,5.0,9524.0,37000.0
491,2024-12-24,888,1408,GALLETA POLLO Y ZANAHORIA 150 GR,1.0,9523.809524,5.0,9523.809524,37000.0
491,2024-12-24,888,2583,JUGUETES DE FELPA COMIDA,1.0,4201.680672,19.0,4201.680672,37000.0
490,2024-12-24,888,1598,HYDRA GROOMERS COLOGNE FOREVER VIP X130 ML,1.0,35630.0,19.0,35630.0,42400.0
489,2024-12-24,888,2573,INABA CAT SNACK CHURU 60 PIEZAS - BOX TUNA VARIETY,1.0,3333.333333,5.0,3333.333333,38400.0
489,2024-12-24,888,2602,COLLAR AJUSTABLE MYLU L 9IL,1.0,29327.731092,19.0,29327.731092,38400.0
488,2024-12-24,888,2570,CAMA PARA MASCOTAS  AC5M,1.0,125000.0,19.0,125000.0,212750.0
488,2024-12-24,888,2513,TAMALDOG,1.0,9524.0,5.0,9524.0,212750.0
488,2024-12-24,888,2484,CAMISILLA TIBURORES AZUL Y GRIS L,1.0,32773.109244,19.0,32773.109244,212750.0
488,2024-12-24,888,1408,GALLETA POLLO Y ZANAHORIA 150 GR,1.0,9523.809524,5.0,9523.809524,212750.0
488,2024-12-24,888,2584,JUGUETES DE FELPA FORMA DE COMIDA,1.0,4201.680672,19.0,4201.680672,212750.0
487,2024-12-24,888,1408,GALLETA POLLO Y ZANAHORIA 150 GR,1.0,9714.0,5.0,9714.0,49704.0
487,2024-12-24,888,2545,DOG BONE,1.0,8000.0,19.0,8000.0,49704.0
487,2024-12-24,888,592,PELUCHES X12,1.0,4538.0,19.0,4538.0,49704.0
487,2024-12-24,888,1470,MUNGOS CACHORROS X 200 GR,1.0,11091.0,5.0,11091.0,49704.0
487,2024-12-24,888,455,MUNGOS DISPLAY SURTIDO 50 G,1.0,2798.0,5.0,2798.0,49704.0
487,2024-12-24,888,2513,TAMALDOG,1.0,9524.0,5.0,9524.0,49704.0
486,2024-12-24,888,2513,TAMALDOG,2.0,9524.0,5.0,19048.0,101410.0
486,2024-12-24,888,2582,JUGUETES DE FELPA ANIMALES,1.0,7500.0,19.0,7500.0,101410.0
486,2024-12-24,888,432,HUESO GRANDE,1.0,5880.0,19.0,5880.0,101410.0
486,2024-12-24,888,2583,JUGUETES DE FELPA COMIDA,1.0,6700.0,19.0,6700.0,101410.0
486,2024-12-24,888,1407,GALLETAS MIXTAS 150 GR DOWOLF,2.0,9523.809524,5.0,19047.619048,101410.0
486,2024-12-24,888,595,BARITA X167,1.0,10084.0,19.0,10084.0,101410.0
486,2024-12-24,888,2545,DOG BONE,1.0,8000.0,19.0,8000.0,101410.0
486,2024-12-24,888,2206,IBANA CAT SNACK CHURU - TUNA 56 GR,1.0,13333.0,5.0,13333.0,101410.0
486,2024-12-24,888,1441,PATAS DE POLLO POR UNIDAD,2.0,950.0,5.0,1900.0,101410.0
485,2024-12-24,1012,2365,CORBATIN S - MEOW DESIGN,2.0,22680.0,19.0,45360.0,83878.0
485,2024-12-24,1012,1301,PAÑUELO MENTA DOBLE FAZ L 3QT,1.0,25126.0,19.0,25126.0,83878.0
484,2024-12-24,1011,2349,COBIJA PARA MASCOTAS TALLA M,1.0,21008.0,19.0,21008.0,74205.0
484,2024-12-24,1011,455,MUNGOS DISPLAY SURTIDO 50 G,1.0,2798.0,5.0,2798.0,74205.0
484,2024-12-24,1011,2365,CORBATIN S - MEOW DESIGN,1.0,22680.0,19.0,22680.0,74205.0
484,2024-12-24,1011,2419,PAÑOLETA XS - SRTA EVA,1.0,16200.0,19.0,16200.0,74205.0
483,2024-12-24,888,727,C LBP STEAMED ATLANTIC SALMON & VEG 150 GR UNIDAD (PERROS),2.0,9714.0,5.0,19428.0,20399.0
482,2024-12-24,1010,2513,TAMALDOG,1.0,9524.0,5.0,9524.0,15000.0
482,2024-12-24,1010,2583,JUGUETES DE FELPA COMIDA,1.0,4201.680672,19.0,4201.680672,15000.0
481,2024-12-24,1010,2577,EF ARMONIZAR GOTAS 30ML,1.0,26000.0,0.0,26000.0,26000.0
480,2024-12-24,888,1302,PAÑUELO MENTA DOBLE FAZ 6JR,1.0,25126.0,19.0,25126.0,63636.0
480,2024-12-24,888,2367,CORBATIN L - MEOW DESIGN,1.0,28350.0,19.0,28350.0,63636.0
479,2024-12-24,1009,2601,COLLAR AJUSTABLE MYLU L 4DO,1.0,29327.731092,19.0,29327.731092,34900.0
478,2024-12-24,851,87,TOY JUNGLE,1.0,26008.403361,19.0,26008.403361,30950.0
477,2024-12-24,1009,2513,TAMALDOG,1.0,9524.0,5.0,9524.0,37000.0
477,2024-12-24,1009,1407,GALLETAS MIXTAS 150 GR DOWOLF,1.0,9523.809524,5.0,9523.809524,37000.0
477,2024-12-24,1009,2583,JUGUETES DE FELPA COMIDA,1.0,4201.680672,19.0,4201.680672,37000.0
477,2024-12-24,1009,2361,ESPECIAL XLIBRA,1.0,11428.571429,5.0,11428.571429,37000.0
476,2024-12-24,888,2358,PAVO NACIONAL,1.0,24762.0,5.0,24762.0,26000.0
475,2024-12-24,1008,2583,JUGUETES DE FELPA COMIDA,1.0,4201.680672,19.0,4201.680672,15000.0
475,2024-12-24,1008,2513,TAMALDOG,1.0,9524.0,5.0,9524.0,15000.0
474,2024-12-24,1007,2513,TAMALDOG,1.0,9524.0,5.0,9524.0,15000.0
474,2024-12-24,1007,2583,JUGUETES DE FELPA COMIDA,1.0,4201.680672,19.0,4201.680672,15000.0
473,2024-12-24,1006,2583,JUGUETES DE FELPA COMIDA,1.0,4201.680672,19.0,4201.680672,15000.0
473,2024-12-24,1006,2513,TAMALDOG,1.0,9524.0,5.0,9524.0,15000.0
472,2024-12-24,888,2513,TAMALDOG,3.0,9524.0,5.0,28572.0,45001.0
472,2024-12-24,888,2583,JUGUETES DE FELPA COMIDA,3.0,4201.680672,19.0,12605.042016000001,45001.0
471,2024-12-24,888,2583,JUGUETES DE FELPA COMIDA,1.0,4201.680672,19.0,4201.680672,25000.0
471,2024-12-24,888,1408,GALLETA POLLO Y ZANAHORIA 150 GR,1.0,9523.809524,5.0,9523.809524,25000.0
471,2024-12-24,888,2513,TAMALDOG,1.0,9524.0,5.0,9524.0,25000.0
470,2024-12-24,841,1408,GALLETA POLLO Y ZANAHORIA 150 GR,1.0,9523.809524,5.0,9523.809524,25000.0
470,2024-12-24,841,2513,TAMALDOG,1.0,9524.0,5.0,9524.0,25000.0
470,2024-12-24,841,2583,JUGUETES DE FELPA COMIDA,1.0,4201.680672,19.0,4201.680672,25000.0
469,2024-12-24,888,1407,GALLETAS MIXTAS 150 GR DOWOLF,2.0,9523.809524,5.0,19047.619048,50000.0
469,2024-12-24,888,2513,TAMALDOG,2.0,9524.0,5.0,19048.0,50000.0
469,2024-12-24,888,2583,JUGUETES DE FELPA COMIDA,2.0,4201.680672,19.0,8403.361344,50000.0
468,2024-12-24,1005,2513,TAMALDOG,1.0,9524.0,5.0,9524.0,25000.0
468,2024-12-24,1005,2584,JUGUETES DE FELPA FORMA DE COMIDA,1.0,4201.680672,19.0,4201.680672,25000.0
468,2024-12-24,1005,1407,GALLETAS MIXTAS 150 GR DOWOLF,1.0,9523.809524,5.0,9523.809524,25000.0
467,2024-12-24,138,1356,EF STRESS GOTAS 30 ML,1.0,26000.0,0.0,26000.0,51000.0
467,2024-12-24,138,2513,TAMALDOG,1.0,9524.0,5.0,9524.0,51000.0
467,2024-12-24,138,2583,JUGUETES DE FELPA COMIDA,1.0,4201.680672,19.0,4201.680672,51000.0
467,2024-12-24,138,1407,GALLETAS MIXTAS 150 GR DOWOLF,1.0,9523.809524,5.0,9523.809524,51000.0
466,2024-12-24,1004,2513,TAMALDOG,2.0,9524.0,5.0,19048.0,52100.0
466,2024-12-24,1004,2583,JUGUETES DE FELPA COMIDA,2.0,4201.680672,19.0,8403.361344,52100.0
466,2024-12-24,1004,2361,ESPECIAL XLIBRA,1.0,13333.0,5.0,13333.0,52100.0
466,2024-12-24,1004,1407,GALLETAS MIXTAS 150 GR DOWOLF,1.0,9523.809524,5.0,9523.809524,52100.0
465,2024-12-24,888,1407,GALLETAS MIXTAS 150 GR DOWOLF,1.0,9523.809524,5.0,9523.809524,25000.0
465,2024-12-24,888,2583,JUGUETES DE FELPA COMIDA,1.0,4201.680672,19.0,4201.680672,25000.0
465,2024-12-24,888,2513,TAMALDOG,1.0,9524.0,5.0,9524.0,25000.0
464,2024-12-24,1003,2513,TAMALDOG,1.0,9524.0,5.0,9524.0,15000.0
464,2024-12-24,1003,2583,JUGUETES DE FELPA COMIDA,1.0,4201.680672,19.0,4201.680672,15000.0
463,2024-12-24,888,2513,TAMALDOG,2.0,9524.0,5.0,19048.0,30000.0
463,2024-12-24,888,2583,JUGUETES DE FELPA COMIDA,2.0,4201.680672,19.0,8403.361344,30000.0
462,2024-12-24,888,2366,CORBATIN M - MEOW DESIGN,2.0,25375.0,19.0,50750.0,127866.0
462,2024-12-24,888,2367,CORBATIN L - MEOW DESIGN,2.0,28350.0,19.0,56700.0,127866.0
461,2024-12-23,888,1356,EF STRESS GOTAS 30 ML,1.0,26000.0,0.0,26000.0,26000.0
460,2024-12-23,888,1356,EF STRESS GOTAS 30 ML,1.0,26000.0,0.0,26000.0,26000.0
459,2024-12-23,888,1356,EF STRESS GOTAS 30 ML,1.0,26000.0,0.0,26000.0,26000.0
457,2024-12-23,888,2359,CERDO NACIONAL,2.0,24286.0,5.0,48572.0,147399.0
457,2024-12-23,888,2355,ESPECIAL NACIONAL,2.0,22571.0,5.0,45142.0,147399.0
457,2024-12-23,888,2357,POLLO NACIONAL,2.0,23333.0,5.0,46666.0,147399.0
456,2024-12-23,888,2194,CHURU CHICKEN RECIPE WRAPS CHIKEN WITH SALMON RECIPE,1.0,3810.0,5.0,3810.0,8001.0
456,2024-12-23,888,2192,CHURU CHIKEN RECIPE WRAPS CHIKEN RECIPE,1.0,3810.0,5.0,3810.0,8001.0
455,2024-12-23,888,1254,COLLAR AJUSTABLE MEOW M1Q,1.0,16723.0,19.0,16723.0,44900.0
455,2024-12-23,888,2134,PLACA IDENT CORAZON PEQUEÑO ALUMINIO MORADO BASIC,1.0,21008.0,19.0,21008.0,44900.0
454,2024-12-23,888,1008,ECOBAGS,4.0,2437.0,19.0,9748.0,23600.0
454,2024-12-23,888,595,BARITA X167,1.0,10084.0,19.0,10084.0,23600.0
453,2024-12-23,888,2365,CORBATIN S - MEOW DESIGN,1.0,22680.0,19.0,22680.0,30489.0
453,2024-12-23,888,2573,INABA CAT SNACK CHURU 60 PIEZAS - BOX TUNA VARIETY,1.0,3333.333333,5.0,3333.333333,30489.0
452,2024-12-23,888,2355,ESPECIAL NACIONAL,1.0,22571.0,5.0,22571.0,23700.0
451,2024-12-23,888,2577,EF ARMONIZAR GOTAS 30ML,1.0,26000.0,0.0,26000.0,26000.0
450,2024-12-23,888,2359,CERDO NACIONAL,1.0,24286.0,5.0,24286.0,30750.0
450,2024-12-23,888,1437,BOFE PULMON DESHIDRATADO X 50 GR,1.0,5000.0,5.0,5000.0,30750.0
449,2024-12-23,888,455,MUNGOS DISPLAY SURTIDO 50 G,1.0,2798.0,5.0,2798.0,6938.0
449,2024-12-23,888,2193,INABA DOG SNACK CHURU - BITES CHICKEN RECIPE WRAPS CHIKEN WITH TUNA,1.0,3810.0,5.0,3810.0,6938.0
448,2024-12-23,1002,2365,CORBATIN S - MEOW DESIGN,1.0,22680.0,19.0,22680.0,26989.0
447,2024-12-23,888,2538,PELOTA BACO,1.0,10000.0,19.0,10000.0,11900.0
446,2024-12-23,888,2542,TOY THORNS,1.0,7946.218487,19.0,7946.218487,12956.0
446,2024-12-23,888,2199,INABA CAT SNACK CHURU 20 PIEZAS - BOX CHICKEN VARIETY,1.0,3333.0,5.0,3333.0,12956.0
445,2024-12-23,1001,1191,MORRAL MINI GARY 0WN,1.0,29328.0,19.0,29328.0,34900.0
444,2024-12-23,888,1416,CABANOS X 50 GR,1.0,3333.0,5.0,3333.0,3500.0
443,2024-12-23,1000,2365,CORBATIN S - MEOW DESIGN,1.0,22680.0,19.0,22680.0,50689.0
443,2024-12-23,1000,2355,ESPECIAL NACIONAL,1.0,22571.0,5.0,22571.0,50689.0
442,2024-12-23,888,2558,CEPILLO DE DIENTES UND,1.0,2100.0,19.0,2100.0,2499.0
441,2024-12-23,888,1543,F MAX CAT P. LINE FILHOTE FRANGO 1 KG,1.0,30571.0,5.0,30571.0,32100.0
440,2024-12-23,999,1008,ECOBAGS,1.0,2437.0,19.0,2437.0,13901.0
440,2024-12-23,999,2193,INABA DOG SNACK CHURU - BITES CHICKEN RECIPE WRAPS CHIKEN WITH TUNA,1.0,3810.0,5.0,3810.0,13901.0
440,2024-12-23,999,2573,INABA CAT SNACK CHURU 60 PIEZAS - BOX TUNA VARIETY,2.0,3333.333333,5.0,6666.666666,13901.0
439,2024-12-22,888,1762,COMEDERO DOBLE DUO FEED 1,1.0,51261.0,19.0,51261.0,64501.0
439,2024-12-22,888,2573,INABA CAT SNACK CHURU 60 PIEZAS - BOX TUNA VARIETY,1.0,3333.333333,5.0,3333.333333,64501.0
436,2024-12-22,888,2367,CORBATIN L - MEOW DESIGN,1.0,28350.0,19.0,28350.0,43737.0
436,2024-12-22,888,1438,OREJA DE RES X 2 UNID,1.0,9524.0,5.0,9524.0,43737.0
435,2024-12-22,998,1124,PAÑOS MASCOTAS PETYS LAVANDAX50,1.0,12269.0,19.0,12269.0,44796.0
435,2024-12-22,998,2366,CORBATIN M - MEOW DESIGN,1.0,25375.0,19.0,25375.0,44796.0
434,2024-12-22,888,1545,F MAX CAT P. LINE ADULTO FRANGO  ARROZ 1KG,1.0,29238.0,5.0,29238.0,38200.0
434,2024-12-22,888,2573,INABA CAT SNACK CHURU 60 PIEZAS - BOX TUNA VARIETY,1.0,3333.333333,5.0,3333.333333,38200.0
434,2024-12-22,888,2194,CHURU CHICKEN RECIPE WRAPS CHIKEN WITH SALMON RECIPE,1.0,3810.0,5.0,3810.0,38200.0
433,2024-12-22,888,391,COMEDOR MONTY,1.0,49580.0,19.0,49580.0,59000.0
432,2024-12-22,138,2357,POLLO NACIONAL,2.0,23333.0,5.0,46666.0,48999.0
431,2024-12-22,888,1441,PATAS DE POLLO POR UNIDAD,5.0,950.0,5.0,4750.0,4988.0
430,2024-12-22,997,2594,COLLAR AJUSTABLE MYLU S 9IL,1.0,20924.369748,19.0,20924.369748,54800.0
430,2024-12-22,997,2599,COLLAR AJUSTABLE MYLU M P56,1.0,25126.05042,19.0,25126.05042,54800.0
429,2024-12-22,996,14,COJINES ESTAMPADOS,1.0,37815.0,19.0,37815.0,45000.0
428,2024-12-22,888,2537,PELOTA POP,1.0,13987.394958,19.0,13987.394958,27145.0
428,2024-12-22,888,455,MUNGOS DISPLAY SURTIDO 50 G,3.0,3333.333333,5.0,9999.999999,27145.0
427,2024-12-22,860,1376,TASTE OF DE WILD HIGH PRAIRIE ADULTO X 1 KILO,1.0,38952.380952,5.0,38952.380952,40900.0
426,2024-12-22,888,1373,COUNTRY VALUE GATOS (2 KG),1.0,34571.0,5.0,34571.0,36300.0
425,2024-12-22,995,488,PET HARNESS TALLA S,2.0,34622.0,19.0,69244.0,222099.0
425,2024-12-22,995,2587,COLLAR AJUSTABLE MEOW 4DO,1.0,16722.689076,19.0,16722.689076,222099.0
425,2024-12-22,995,2589,COLLAR AJUSTABLE MYLU XS 4DO,1.0,20924.369748,19.0,20924.369748,222099.0
425,2024-12-22,995,2070,PLACA IDENT HUESO PEQUEÑO ALUMINIO AZUL BASIC,1.0,21008.0,19.0,21008.0,222099.0
425,2024-12-22,995,2080,PLACA IDENT CIRCULO PEQUEÑO ALUMINIO AZUL BASIC,1.0,21008.0,19.0,21008.0,222099.0
425,2024-12-22,995,2586,COLLAR AJUSTABLE MEOW 2AN,1.0,16722.689076,19.0,16722.689076,222099.0
425,2024-12-22,995,2112,PLACA IDENT CIRCULO PEQUEÑO ALUMINIO VERDE BASIC,1.0,21008.0,19.0,21008.0,222099.0
424,2024-12-21,888,2361,ESPECIAL XLIBRA,1.0,13333.0,5.0,13333.0,14000.0
420,2024-12-21,888,1351,EF ANSIEDAD GOTAS 30 ML,1.0,26000.0,0.0,26000.0,26000.0
419,2024-12-21,994,1351,EF ANSIEDAD GOTAS 30 ML,1.0,26000.0,0.0,26000.0,26000.0
418,2024-12-21,888,2356,RES NACIONAL,5.0,23333.0,5.0,116665.0,122498.0
417,2024-12-21,888,2189,INABA DOG SNACK CHURU - POLLO 56 GR,4.0,3047.619048,5.0,12190.476192,45500.0
417,2024-12-21,888,2528,JUGUETE MASCOTAS Y86,1.0,10084.033613,19.0,10084.033613,45500.0
417,2024-12-21,888,1117,PAÑITOS PETYS LIMPIEZA ESENCIAL X 50,1.0,8823.529412,19.0,8823.529412,45500.0
417,2024-12-21,888,727,C LBP STEAMED ATLANTIC SALMON & VEG 150 GR UNIDAD (PERROS),1.0,9714.0,5.0,9714.0,45500.0
416,2024-12-21,993,1258,ARNES CAMINATA BRUNNO M 9I6,1.0,50336.0,19.0,50336.0,59900.0
415,2024-12-21,785,2355,ESPECIAL NACIONAL,5.0,22571.0,5.0,112855.0,148398.0
415,2024-12-21,785,2598,COLLAR AJUSTABLE MYLU M 9IL,1.0,25126.05042,19.0,25126.05042,148398.0
414,2024-12-21,888,2071,PLACA IDENT HUESO PEQUEÑO ALUMINIO ROSA BASIC,1.0,21008.0,19.0,21008.0,25000.0
413,2024-12-21,888,2366,CORBATIN M - MEOW DESIGN,1.0,25375.0,19.0,25375.0,30196.0
412,2024-12-21,888,1408,GALLETA POLLO Y ZANAHORIA 150 GR,1.0,9714.0,5.0,9714.0,10200.0
411,2024-12-21,888,2365,CORBATIN S - MEOW DESIGN,1.0,22680.0,19.0,22680.0,30489.0
411,2024-12-21,888,2198,INABA CAT SNACK CHURU 20 PIEZAS - BOX TUNA VARIETY,1.0,3333.0,5.0,3333.0,30489.0
410,2024-12-21,888,2546,TOY FRUIT,1.0,9000.0,19.0,9000.0,20166.0
410,2024-12-21,888,2542,TOY THORNS,1.0,7946.218487,19.0,7946.218487,20166.0
409,2024-12-21,888,2560,JUGUETE DOG TOYS JD44,1.0,4500.0,19.0,4500.0,27507.0
409,2024-12-21,888,111,TRENZA SNACK PEQUEÑA,1.0,18615.0,19.0,18615.0,27507.0
408,2024-12-21,934,1587,BEEPS 2 IN 1 SHAMPOO X 502 ML/17OZ,1.0,40504.0,19.0,40504.0,122200.0
408,2024-12-21,934,1598,HYDRA GROOMERS COLOGNE FOREVER VIP X130 ML,1.0,35630.0,19.0,35630.0,122200.0
408,2024-12-21,934,1744,CEPILLO SLICKER PERRO M GRO 5944,1.0,26555.0,19.0,26555.0,122200.0
407,2024-12-21,992,1544,F MAX CAT CASTRADO 1 KG,1.0,34952.0,5.0,34952.0,36700.0
406,2024-12-21,888,2556,TOW HIGH PRAIRIE PUPPY 1KG,1.0,38933.333333,5.0,38933.333333,40880.0
403,2024-12-20,991,2355,ESPECIAL NACIONAL,1.0,22571.0,5.0,22571.0,23700.0
402,2024-12-20,990,2567,COMEDERO PARA MASCOTAS ZC35,2.0,14000.0,19.0,28000.0,33320.0
401,2024-12-20,990,2608,CAMA DONA BASICA S,1.0,27000.0,19.0,27000.0,148886.0
401,2024-12-20,990,1253,COLLAR AJUSTABLE MEOW 9I6,1.0,16723.0,19.0,16723.0,148886.0
401,2024-12-20,990,658,HUNTER PUPPY CORREA ROSADO CLARO,1.0,33361.0,19.0,33361.0,148886.0
401,2024-12-20,990,1008,ECOBAGS,2.0,2437.0,19.0,4874.0,148886.0
401,2024-12-20,990,2542,TOY THORNS,1.0,7946.218487,19.0,7946.218487,148886.0
401,2024-12-20,990,1294,DISPENSADOR DE BOLSA JASO 9I6,1.0,14202.0,19.0,14202.0,148886.0
401,2024-12-20,990,2091,PLACA IDENT CORAZON PEQUEÑO ALUMINIO ROSA BASIC,1.0,21008.0,19.0,21008.0,148886.0
400,2024-12-20,888,2192,CHURU CHIKEN RECIPE WRAPS CHIKEN RECIPE,1.0,3810.0,5.0,3810.0,4001.0
397,2024-12-19,813,2356,RES NACIONAL,3.0,23333.0,5.0,69999.0,73499.0
396,2024-12-19,857,455,MUNGOS DISPLAY SURTIDO 50 G,1.0,2798.0,5.0,2798.0,6938.0
396,2024-12-19,857,2424,D PALETA MEDIANA,1.0,4000.0,0.0,4000.0,6938.0
395,2024-12-19,989,2352,COBIJA GATO,1.0,21008.0,19.0,21008.0,69506.0
395,2024-12-19,989,822,"COMED Y/O BEBED AUT TASTY 1,5 L CATS IN LOVE",1.0,44000.0,19.0,44000.0,69506.0
391,2024-12-18,973,2418,NIDO GATOS,2.0,138655.462185,19.0,277310.92437,403900.0
391,2024-12-18,973,1253,COLLAR AJUSTABLE MEOW 9I6,1.0,16723.0,19.0,16723.0,403900.0
391,2024-12-18,973,2481,CAMISILLA TROPICAL ROSADA M,1.0,39000.0,0.0,39000.0,403900.0
391,2024-12-18,973,2606,COJIN ROSA PEQUEÑO,1.0,12605.042017,19.0,12605.042017,403900.0
390,2024-12-18,890,2356,RES NACIONAL,1.0,23333.0,5.0,23333.0,24500.0
389,2024-12-18,888,391,COMEDOR MONTY,1.0,49580.0,19.0,49580.0,59000.0
388,2024-12-18,988,2069,PLACA IDENT HUESO PEQUEÑO LATON DORADO BASIC,1.0,26503.0,19.0,26503.0,56439.0
388,2024-12-18,988,2593,COLLAR AJUSTABLE MYLU S 4DO,1.0,24900.0,0.0,24900.0,56439.0
387,2024-12-18,860,2356,RES NACIONAL,1.0,23333.0,5.0,23333.0,24500.0
386,2024-12-18,704,1373,COUNTRY VALUE GATOS (2 KG),1.0,34571.0,5.0,34571.0,36300.0
385,2024-12-18,910,302,TASTE OF DE WILD HIGH PRAIRIE  PUPPY X 5 LBS,1.0,90190.0,5.0,90190.0,94700.0
382,2024-12-17,888,2356,RES NACIONAL,1.0,23333.0,5.0,23333.0,24500.0
381,2024-12-17,888,1391,BARQUILLO DESHIDRATADO UNIDAD,6.0,317.0,5.0,1902.0,1997.0
380,2024-12-17,986,2579,ARNES CON TRAILLA RAYAS CON MOÑO S,1.0,15300.0,19.0,15300.0,18207.0
379,2024-12-17,828,2356,RES NACIONAL,2.0,23333.0,5.0,46666.0,48999.0
378,2024-12-17,888,2357,POLLO NACIONAL,1.0,23333.0,5.0,23333.0,24500.0
377,2024-12-17,779,440,C MAX VITA FILHOTE CRECIMIENTO 10.1KG,1.0,159667.0,5.0,159667.0,167650.0
376,2024-12-17,888,1570,BOLA MACIZA 60MM COLORES SURTIDOS,1.0,8619.0,19.0,8619.0,10257.0
375,2024-12-17,154,2195,CHICKEN RECIPE WRAPS CHICKEN WITH CHEESE RECIPE,1.0,3810.0,5.0,3810.0,15901.0
375,2024-12-17,154,2569,COMEDERO MASCOTA CONO ZC38,1.0,10000.0,19.0,10000.0,15901.0
373,2024-12-17,944,2366,CORBATIN M - MEOW DESIGN,1.0,25375.0,19.0,25375.0,77097.0
373,2024-12-17,944,1599,HYDRA GROOMERS COLOGNE FOREVER CANDY 130 ML,1.0,39412.0,19.0,39412.0,77097.0
372,2024-12-17,888,2366,CORBATIN M - MEOW DESIGN,2.0,25375.0,19.0,50750.0,90392.0
372,2024-12-17,888,2330,ALANA BANDANA M,1.0,25210.0,19.0,25210.0,90392.0
371,2024-12-17,888,2331,ALANA BANDANA L,1.0,25210.0,19.0,25210.0,30000.0
368,2024-12-16,888,2356,RES NACIONAL,1.0,23333.0,5.0,23333.0,24500.0
367,2024-12-16,649,2356,RES NACIONAL,1.0,23333.0,5.0,23333.0,48999.0
367,2024-12-16,649,2357,POLLO NACIONAL,1.0,23333.0,5.0,23333.0,48999.0
366,2024-12-16,985,1351,EF ANSIEDAD GOTAS 30 ML,1.0,26000.0,0.0,26000.0,26000.0
365,2024-12-16,888,2573,INABA CAT SNACK CHURU 60 PIEZAS - BOX TUNA VARIETY,1.0,3333.333333,5.0,3333.333333,3500.0
364,2024-12-16,888,2357,POLLO NACIONAL,1.0,23333.0,5.0,23333.0,24500.0
363,2024-12-16,984,912,ARENERA HERCULES 39 EDEN,1.0,72437.0,19.0,72437.0,90200.0
363,2024-12-16,984,2203,INABA CAT SNACK CHURU - BITES CHICKEN RECIPE WRAPS TUNA WITH SALMON,1.0,3361.0,19.0,3361.0,90200.0
